Sector,Gebied,Studie,Type,Graad,ISAT,Actueel,Historisch,Totaal
ECONOMIE,"ondernemen, management en marketing","M Master of Real Estate (post-
initiele master)",hbo,ma,75109,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Master of Science in Real Estate (post-initiele master),hbo,ma,75110,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Management of Learning,wo,ma,60001,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Marketing,wo,ma,60048,2,.,2
ECONOMIE,"ondernemen, management en marketing",M Marketing Management,wo,ma,60063,2,.,2
ECONOMIE,"ondernemen, management en marketing",M Marketing Analytics,wo,ma,60064,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Strategic Management,wo,ma,60066,2,.,2
ECONOMIE,"ondernemen, management en marketing",M Strategy and Organization,wo,ma,60092,.,1,1
ECONOMIE,"ondernemen, management en marketing",M International Management,wo,ma,60256,1,.,1
ECONOMIE,"ondernemen, management en marketing","M Research Master in
Business and Management (research)",wo,ma,60313,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Management,wo,ma,60334,1,.,1
ECONOMIE,"ondernemen, management en marketing",M International Business and Marketing Management,wo,ma,60372,.,1,1
ECONOMIE,"ondernemen, management en marketing",M International Management,wo,ma,60407,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Strategic Entrepreneurship,wo,ma,60455,1,.,1
ECONOMIE,"ondernemen, management en marketing","M Organisational Change &
Consulting",wo,ma,60457,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Management of Innovation,wo,ma,60458,1,.,1
ECONOMIE,"ondernemen, management en marketing","M Human Resource
Management",wo,ma,60645,2,.,2
ECONOMIE,"ondernemen, management en marketing",M International Economics and Business,wo,ma,60648,2,.,2
ECONOMIE,"ondernemen, management en marketing","M Management and
Consultancy",wo,ma,60650,.,1,1
ECONOMIE,"ondernemen, management en marketing","M Entrepreneurship (joint
degree)",wo,ma,65006,2,.,2
ECONOMIE,"ondernemen, management en marketing",M International Business and Marketing Management (post- initiele master),wo,ma,70040,.,1,1
ECONOMIE,"ondernemen, management en marketing","M Human Resource Management (post-initiele
master)",wo,ma,75030,.,1,1
ECONOMIE,"ondernemen, management en marketing",M Corporate Communication (post-initiele master),wo,ma,75049,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Management Consultancy (post-initiele master),wo,ma,75051,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Executive Master of Management and Organization (post-initiele master),wo,ma,75072,1,.,1
ECONOMIE,"ondernemen, management en marketing","M Executive Master of Business Valuation (post-
initiele master)",wo,ma,75074,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Executive Master of Management in Education (post-initiele master),wo,ma,75079,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Executive Master of Real Estate (post-initiele master),wo,ma,75106,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Executive Master of Marketing (post-initiele master),wo,ma,75111,1,.,1
ECONOMIE,"ondernemen, management en marketing","M Verandermanagement (post-
initiele master)",wo,ma,75123,1,.,1
ECONOMIE,"ondernemen, management en marketing",M Master in Managing Information and Sustainable Change (post-initiele master),wo,ma,75125,1,.,1
ECONOMIE,accountancy en actuaris,"Financieel management
(MBA/SPD) (1-jarig)",hbo,ongedeeld,4021,.,1,1
ECONOMIE,accountancy en actuaris,"Financieel management
(MBA/SPD) (2-jarig)",hbo,ongedeeld,4022,.,3,3
ECONOMIE,accountancy en actuaris,"Financieel management
(MBA/SPD) (3-jarig)",hbo,ongedeeld,4470,.,1,1
ECONOMIE,accountancy en actuaris,AA-Dagopleiding,hbo,ongedeeld,4493,.,1,1
ECONOMIE,accountancy en actuaris,Assistent-controller,hbo,ongedeeld,4496,.,1,1
ECONOMIE,accountancy en actuaris,Treasury Management,hbo,ongedeeld,4515,.,1,1
ECONOMIE,accountancy en actuaris,Ad Accountancy,hbo,ad,80008,9,3,12
ECONOMIE,accountancy en actuaris,Ad Financieel Management,hbo,ad,80108,5,.,5
ECONOMIE,accountancy en actuaris,B Actuarieel Analist,hbo,ba,30113,1,.,1
ECONOMIE,accountancy en actuaris,"B Account Management (4-
jarig)",hbo,ba,34052,.,2,2
ECONOMIE,accountancy en actuaris,B AA accountacy,hbo,ba,34083,.,2,2
ECONOMIE,accountancy en actuaris,B Accountancy,hbo,ba,34406,16,9,25
ECONOMIE,accountancy en actuaris,B Bedrijfsadministratie,hbo,ba,34418,.,3,3
ECONOMIE,accountancy en actuaris,B SPD Bedrijfsadministratie,hbo,ba,34426,7,8,15
ECONOMIE,accountancy en actuaris,"B Spd Accountant
Administratieconsulent",hbo,ba,34442,.,2,2
ECONOMIE,accountancy en actuaris,B Controller,hbo,ba,34469,.,3,3
ECONOMIE,accountancy en actuaris,"B Accountant
Administratieconsulent",hbo,ba,34484,.,1,1
ECONOMIE,accountancy en actuaris,"B Financieel Management
(MBA/SPD)",hbo,ba,39237,.,1,1
ECONOMIE,accountancy en actuaris,"B Finance en Control
Uitkeringsadministratie",hbo,ba,39241,.,2,2
ECONOMIE,accountancy en actuaris,"M Master in Finance and
Accounting (post-initiele master)",hbo,ma,70021,1,.,1
ECONOMIE,accountancy en actuaris,"M Master of Financial Management and Control (post
initiele master)",hbo,ma,70060,1,.,1
ECONOMIE,accountancy en actuaris,"M Master in Controlling (post-
initiele master)",hbo,ma,70098,1,1,2
ECONOMIE,accountancy en actuaris,M Accounting and Auditing (post-initiele master),hbo,ma,70101,1,4,5
ECONOMIE,accountancy en actuaris,"M Finance and Control (post-
initiele master)",hbo,ma,70114,2,.,2
ECONOMIE,accountancy en actuaris,B Accountancy en Controlling,wo,ba,50643,.,1,1
ECONOMIE,accountancy en actuaris,B Actuariele Wetenschappen,wo,ba,56411,1,.,1
ECONOMIE,accountancy en actuaris,B Accountancy,wo,ba,56435,1,.,1
ECONOMIE,accountancy en actuaris,M Accounting and Control,wo,ma,60047,1,.,1
ECONOMIE,accountancy en actuaris,"M Quantitative Finance and
Actuarial Science",wo,ma,60058,1,.,1
ECONOMIE,accountancy en actuaris,M Accounting,wo,ma,60059,.,1,1
ECONOMIE,accountancy en actuaris,M Accountancy,wo,ma,60060,2,.,2
ECONOMIE,accountancy en actuaris,M Accounting and Finance,wo,ma,60090,.,1,1
ECONOMIE,accountancy en actuaris,"M Accountancy and
Controlling",wo,ma,60643,1,.,1
ECONOMIE,accountancy en actuaris,M Accountancy and Control,wo,ma,60900,1,.,1
ECONOMIE,accountancy en actuaris,"M Actuarial Science and
Mathematical Finance",wo,ma,66411,1,.,1
ECONOMIE,accountancy en actuaris,"M Accountancy-Accounting
and Auditing",wo,ma,66435,.,1,1
ECONOMIE,accountancy en actuaris,M Controlling,wo,ma,66436,1,.,1
ECONOMIE,accountancy en actuaris,"M Accounting, Auditing and
Control",wo,ma,69313,1,.,1
ECONOMIE,accountancy en actuaris,"M Executive Master of Finance and Control (post-initiele
master)",wo,ma,75019,7,1,8
ECONOMIE,accountancy en actuaris,M International Executive Master of Finance and Control (post-initiele master),wo,ma,75023,1,.,1
ECONOMIE,accountancy en actuaris,"M Executive Master of Accountancy (post-initiele
master)",wo,ma,75061,1,.,1
ECONOMIE,accountancy en actuaris,"M Executive Master of
Actuarial Science (post-initiele master)",wo,ma,75088,1,.,1
ECONOMIE,accountancy en actuaris,M Executive Master of IT- Auditing (post-initiele master),wo,ma,75099,1,.,1
ECONOMIE,accountancy en actuaris,M Executive Master in Accounting and Financial Management (post-initiele master),wo,ma,75105,1,.,1
ECONOMIE,accountancy en actuaris,"M Actuarial Science and Mathematical Finance (post-
initiele master)",wo,ma,75117,1,.,1
ECONOMIE,"hotel, facility en toerisme","Toeristisch management (2-
jarig)",hbo,ongedeeld,4027,.,1,1
ECONOMIE,"hotel, facility en toerisme",Toerisme (1-jarig),hbo,ongedeeld,4031,.,1,1
ECONOMIE,"hotel, facility en toerisme",Toerisme (2-jarig),hbo,ongedeeld,4032,.,1,1
ECONOMIE,"hotel, facility en toerisme",Kort HBO Facility Management,hbo,ongedeeld,4378,.,1,1
ECONOMIE,"hotel, facility en toerisme","Hoger Toeristisch en
Recreatief Onderwijs",hbo,ongedeeld,4410,.,2,2
ECONOMIE,"hotel, facility en toerisme","Communicatiemanagement (3-
jarig)",hbo,ongedeeld,4431,.,1,1
ECONOMIE,"hotel, facility en toerisme","Kort HBO Toeristisch
Management",hbo,ongedeeld,4525,.,1,1
ECONOMIE,"hotel, facility en toerisme","Kort HBO Logist en facilitair
Management",hbo,ongedeeld,4533,.,1,1
ECONOMIE,"hotel, facility en toerisme","Kort HBO Hotel en Hospitality
Management",hbo,ongedeeld,4537,.,1,1
ECONOMIE,"hotel, facility en toerisme",Kort HBO Hotelmanagement,hbo,ongedeeld,4559,.,1,1
ECONOMIE,"hotel, facility en toerisme","Kort HBO Toeristisch Management en
Evenementenorganisatie",hbo,ongedeeld,4588,.,1,1
ECONOMIE,"hotel, facility en toerisme",Ad Facility Management,hbo,ad,80004,3,.,3
ECONOMIE,"hotel, facility en toerisme",Ad Functiegerichte Bachelor in Toerisme en Recreatie,hbo,ad,80009,1,.,1
ECONOMIE,"hotel, facility en toerisme",Ad Eventmanager,hbo,ad,80031,1,.,1
ECONOMIE,"hotel, facility en toerisme",Ad Leisure Management,hbo,ad,80040,1,.,1
ECONOMIE,"hotel, facility en toerisme",Ad Hotel Management,hbo,ad,80041,1,.,1
ECONOMIE,"hotel, facility en toerisme","Ad Hoger Toeristisch en
Recreatief Onderwijs",hbo,ad,80072,1,.,1
ECONOMIE,"hotel, facility en toerisme","Ad Vitaliteitsmanagement &
Toerisme",hbo,ad,80082,1,.,1
ECONOMIE,"hotel, facility en toerisme","Ad Facilitair
Eventmanagement",hbo,ad,80088,1,.,1
ECONOMIE,"hotel, facility en toerisme","Ad Hospitality & Events
Management",hbo,ad,80104,1,.,1
ECONOMIE,"hotel, facility en toerisme","Ad Hotel Operations
Management",hbo,ad,80105,.,1,1
ECONOMIE,"hotel, facility en toerisme",B Hoger Hotelmanagement,hbo,ba,30002,1,.,1
ECONOMIE,"hotel, facility en toerisme",B Leisure Management,hbo,ba,30003,3,2,5
ECONOMIE,"hotel, facility en toerisme","B Vitaliteitsmanagement &
Toerisme",hbo,ba,30110,1,.,1
ECONOMIE,"hotel, facility en toerisme","B Hospitality & Events
Management",hbo,ba,34030,1,.,1
ECONOMIE,"hotel, facility en toerisme",B Hotel- en Eventmanagement,hbo,ba,34118,1,.,1
ECONOMIE,"hotel, facility en toerisme","B Hoger Toeristisch en
Recreatief Onderwijs",hbo,ba,34410,4,5,9
ECONOMIE,"hotel, facility en toerisme",B Hotel Management,hbo,ba,34411,5,3,8
ECONOMIE,"hotel, facility en toerisme","B Toeristisch Management (3-
jarig)",hbo,ba,34412,.,1,1
ECONOMIE,"hotel, facility en toerisme",B Toerisme en Recreatie,hbo,ba,34413,1,.,1
ECONOMIE,"hotel, facility en toerisme",B Vrijetijdsmanagement,hbo,ba,34438,1,6,7
ECONOMIE,"hotel, facility en toerisme",B Facility Management,hbo,ba,34500,11,6,17
ECONOMIE,"hotel, facility en toerisme",B Hotelmanagement,hbo,ba,34923,.,3,3
ECONOMIE,"hotel, facility en toerisme","B Hotel- en Hospitality
Management",hbo,ba,34924,.,1,1
ECONOMIE,"hotel, facility en toerisme","B Internationaal Toeristisch
Management",hbo,ba,34927,1,.,1
ECONOMIE,"hotel, facility en toerisme",B Entertainment Management,hbo,ba,39220,.,2,2
ECONOMIE,"hotel, facility en toerisme",B Event Management,hbo,ba,39221,.,2,2
ECONOMIE,"hotel, facility en toerisme","B Horeca en Catering
Management",hbo,ba,39223,.,1,1
ECONOMIE,"hotel, facility en toerisme","B Business Management for
Event, Leisure and Entertainment Industry",hbo,ba,39227,.,2,2
ECONOMIE,"hotel, facility en toerisme",B Business Administration in Hotel Management,hbo,ba,39245,.,1,1
ECONOMIE,"hotel, facility en toerisme",B Functiegerichte Bachelor in Toerisme en Recreatie,hbo,ba,39271,1,.,1
ECONOMIE,"hotel, facility en toerisme","B International Event
Management",hbo,ba,39273,1,.,1
ECONOMIE,"hotel, facility en toerisme","B International Hospitality
Business Management",hbo,ba,39274,.,1,1
ECONOMIE,"hotel, facility en toerisme","B International Hotel and
Hospitality Management",hbo,ba,39275,1,.,1
ECONOMIE,"hotel, facility en toerisme","M International Hospitality
Management (post-initiele master)",hbo,ma,70029,.,1,1
ECONOMIE,"hotel, facility en toerisme","M International Leisure and Tourism Studies (post-initiele
master)",hbo,ma,70030,.,1,1
ECONOMIE,"hotel, facility en toerisme","M International Service
Management (post-initiele master)",hbo,ma,70032,.,1,1
ECONOMIE,"hotel, facility en toerisme","M Tourism Destination
Management (post-initiele master)",hbo,ma,70067,1,.,1
ECONOMIE,"hotel, facility en toerisme","M Facility Management (post-
initiele master)",hbo,ma,70076,.,1,1
ECONOMIE,"hotel, facility en toerisme","M International Leisure and Tourism Studies (post-initiele
master)",hbo,ma,70133,1,1,2
ECONOMIE,"hotel, facility en toerisme","M International Hospitality and
Service Management (post- initiele master)",hbo,ma,70134,1,1,2
ECONOMIE,"hotel, facility en toerisme","M Facility and Real Estate Management (post-initiele
master)",hbo,ma,70144,3,.,3
ECONOMIE,"hotel, facility en toerisme","M Master of International Hospitality Management (post-
initiele master)",hbo,ma,70177,1,.,1
ECONOMIE,"hotel, facility en toerisme",M Hospitality Management (post-initiele master),wo,ma,75050,.,1,1
ECONOMIE,journalistiek en communicatie,Communicatie Copywriting,hbo,ongedeeld,4497,.,1,1
ECONOMIE,journalistiek en communicatie,Interne Communicatie,hbo,ongedeeld,4509,.,1,1
ECONOMIE,journalistiek en communicatie,Marketing Communicatie,hbo,ongedeeld,4510,.,1,1
ECONOMIE,journalistiek en communicatie,"Kort HBO Business and
Communication",hbo,ongedeeld,4589,.,1,1
ECONOMIE,journalistiek en communicatie,"Ad Crossmediale
Communicatie",hbo,ad,80035,2,.,2
ECONOMIE,journalistiek en communicatie,"B Marketing, Sales &
Communicatie",hbo,ba,34036,.,1,1
ECONOMIE,journalistiek en communicatie,"B Communicatie en
Organisatie",hbo,ba,34063,1,.,1
ECONOMIE,journalistiek en communicatie,"B Media, Informatie en
Communicatie",hbo,ba,34105,2,1,3
ECONOMIE,journalistiek en communicatie,B Communicatie,hbo,ba,34405,15,7,22
ECONOMIE,journalistiek en communicatie,B Communicatiesystemen,hbo,ba,34430,1,3,4
ECONOMIE,journalistiek en communicatie,"B Orientaalse Talen en
Communicatie",hbo,ba,34456,1,.,1
ECONOMIE,journalistiek en communicatie,B Marketing Communicatie,hbo,ba,34510,1,.,1
ECONOMIE,journalistiek en communicatie,B Journalistiek,hbo,ba,34686,4,2,6
ECONOMIE,journalistiek en communicatie,B Journalistiek en Voorlichting,hbo,ba,34692,.,2,2
ECONOMIE,journalistiek en communicatie,M International Communication Management (post-initiele master),hbo,ma,70016,1,1,2
ECONOMIE,journalistiek en communicatie,"M Master of International Applied Communication (post-
initiele master)",hbo,ma,70088,.,1,1
ECONOMIE,journalistiek en communicatie,M Journalistiek in een Crossmediale Nieuwsomgeving (post-initiele master),hbo,ma,70091,.,2,2
ECONOMIE,journalistiek en communicatie,"M International
Communication (post-initiele master)",hbo,ma,70130,1,.,1
ECONOMIE,economie overig,Bedrijfsleer,hbo,ongedeeld,4003,.,2,2
ECONOMIE,economie overig,Assurantie (2-jarig),hbo,ongedeeld,4023,.,1,1
ECONOMIE,economie overig,Bank en verzekeringen,hbo,ongedeeld,4093,.,1,1
ECONOMIE,economie overig,Management Documentaire Informatievoorziening (HMDI),hbo,ongedeeld,4394,.,1,1
ECONOMIE,economie overig,"Kort HBO Bedrijfskundige
Informatica",hbo,ongedeeld,4425,.,2,2
ECONOMIE,economie overig,Assurantie (1-jarig),hbo,ongedeeld,4516,.,2,2
ECONOMIE,economie overig,Assurantie Management,hbo,ongedeeld,4517,.,1,1
ECONOMIE,economie overig,Bedrijfsinformatica,hbo,ongedeeld,4528,.,1,1
ECONOMIE,economie overig,Informatica technologie,hbo,ongedeeld,4596,.,1,1
ECONOMIE,economie overig,"Hogere informatie
management",hbo,ongedeeld,4666,.,1,1
ECONOMIE,economie overig,"Economisch Juridisch
Management",hbo,ongedeeld,4677,.,2,2
ECONOMIE,economie overig,Ad Informatiedienstverlening en -management,hbo,ad,80001,1,1,2
ECONOMIE,economie overig,"Ad Senior Medewerker
Informatievoorziening",hbo,ad,80003,1,.,1
ECONOMIE,economie overig,Ad Business IT & Management,hbo,ad,80014,1,1,2
ECONOMIE,economie overig,Ad IT Service Management,hbo,ad,80024,1,.,1
ECONOMIE,economie overig,Ad Financiele Dienstverlening,hbo,ad,80038,1,1,2
ECONOMIE,economie overig,"Ad Financial Services
Management",hbo,ad,80093,2,.,2
ECONOMIE,economie overig,Ad Security Management,hbo,ad,80102,1,.,1
ECONOMIE,economie overig,Ad Logistiek en Economie,hbo,ad,80115,2,.,2
ECONOMIE,economie overig,Ad IT Service Management (vraagfinanciering),hbo,ad,80901,1,.,1
ECONOMIE,economie overig,B Bank en verzekeren,hbo,ba,30027,1,.,1
ECONOMIE,economie overig,"B Pensioenen en
Verzekeringen",hbo,ba,30103,.,1,1
ECONOMIE,economie overig,B Security Management,hbo,ba,30105,2,1,3
ECONOMIE,economie overig,B Pensions,hbo,ba,30115,1,.,1
ECONOMIE,economie overig,B Assurantie (4-jarig),hbo,ba,34042,.,1,1
ECONOMIE,economie overig,B Bank en Verzekeringen,hbo,ba,34043,.,3,3
ECONOMIE,economie overig,"B Verkeersveiligheid en
mobiliteit",hbo,ba,34062,.,1,1
ECONOMIE,economie overig,B Logistiek Management,hbo,ba,34072,.,1,1
ECONOMIE,economie overig,B Financieel Rechercheren,hbo,ba,34077,.,1,1
ECONOMIE,economie overig,B E-commerce/E-business,hbo,ba,34079,.,1,1
ECONOMIE,economie overig,"B Vrije studierichting
Economie",hbo,ba,34086,.,1,1
ECONOMIE,economie overig,B Vertaalacademie,hbo,ba,34098,1,.,1
ECONOMIE,economie overig,B Hogere Juridische Opleiding,hbo,ba,34121,1,1,2
ECONOMIE,economie overig,B Information Management,hbo,ba,34124,.,1,1
ECONOMIE,economie overig,B Europese Studies,hbo,ba,34146,1,.,1
ECONOMIE,economie overig,B Logistiek en Vervoer,hbo,ba,34393,.,1,1
ECONOMIE,economie overig,B Management van Informatie,hbo,ba,34394,1,.,1
ECONOMIE,economie overig,"B Informatievoorziening en
Communicatie",hbo,ba,34398,.,1,1
ECONOMIE,economie overig,B Commerciele Economie van het Vervoer,hbo,ba,34399,.,1,1
ECONOMIE,economie overig,B Bedrijfskundige Informatica,hbo,ba,34404,2,27,29
ECONOMIE,economie overig,B Bestuurskunde,hbo,ba,34408,1,.,1
ECONOMIE,economie overig,"B Financial Services
Management",hbo,ba,34414,11,4,15
ECONOMIE,economie overig,B European Studies,hbo,ba,34419,4,1,5
ECONOMIE,economie overig,B Management Informatica,hbo,ba,34423,.,2,2
ECONOMIE,economie overig,B Logistiek en Economie,hbo,ba,34436,11,3,14
ECONOMIE,economie overig,"B
Bestuurskunde/Overheidsman agement",hbo,ba,34464,5,4,9
ECONOMIE,economie overig,B Personenvervoer en Verkeer,hbo,ba,34606,.,1,1
ECONOMIE,economie overig,"B Informatiedienstverlening en
-management",hbo,ba,34649,3,7,10
ECONOMIE,economie overig,B Transport en Beleid,hbo,ba,34661,.,1,1
ECONOMIE,economie overig,"B Internationaal Transport en
Economie",hbo,ba,34663,.,1,1
ECONOMIE,economie overig,B Business IT & Management,hbo,ba,39118,11,2,13
ECONOMIE,economie overig,B Lifestyle,hbo,ba,39200,1,1,2
ECONOMIE,economie overig,B Integrale Veiligheid,hbo,ba,39201,4,3,7
ECONOMIE,economie overig,B HBO - Rechten,hbo,ba,39205,12,4,16
ECONOMIE,economie overig,B Fashion,hbo,ba,39212,.,2,2
ECONOMIE,economie overig,B Public Administration,hbo,ba,39228,1,2,3
ECONOMIE,economie overig,B SZ-Professional,hbo,ba,39236,1,2,3
ECONOMIE,economie overig,B Vormgeving en Management,hbo,ba,39254,.,1,1
ECONOMIE,economie overig,B Integrale Veiligheidskunde,hbo,ba,39268,2,.,2
ECONOMIE,economie overig,"B Militaire
Bedrijfswetenschappen",hbo,ba,50422,1,.,1
ECONOMIE,economie overig,"B Bedrijfskundige Informatica
(open bestel)",hbo,ba,81002,1,.,1
